Village LG,district_1,taluk_co_1,village__1,survey_n_1,sub_divi_1,final_lat,final_long,timestamp,rabi_crop_classification,final_crop_name,final_crop_stage,image_path,image_timestamp,image_latitude,image_longitude
933542,34,5,912,179,7,9.380192455,77.39652554,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13976533653360,12-11-2024 00:00,9.348978,77.439545
933542,34,5,912,179,8,9.380277983,77.39630629,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13976533653360,12-11-2024 00:00,9.348978,77.439545
933542,34,5,912,194,1B,9.379667092,77.40341517,11-12-2024,Fruits,Coconut,full_growth,193ad7449b8c86f6-43734-13978598883664,12-11-2024 00:00,9.34904,77.439392
933542,34,5,912,194,2B2,9.379699063,77.40382025,11-12-2024,Fruits,Coconut,full_growth,193ad7449b8c86f6-43734-13978598883664,12-11-2024 00:00,9.34904,77.439392
933542,34,5,912,194,2A,9.380273824,77.40369134,11-12-2024,Fruits,Coconut,full_growth,193ad7449b8c86f6-43734-13978598883664,12-11-2024 00:00,9.34904,77.439392
933542,34,5,912,211,1,9.377608995,77.41032507,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13982448474712,12-11-2024 00:00,9.349013,77.43947
933542,34,5,912,211,2,9.377106807,77.4102043,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13982448474712,12-11-2024 00:00,9.349013,77.43947
933542,34,5,912,211,3,9.376639149,77.40989814,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13982448474712,12-11-2024 00:00,9.349013,77.43947
933542,34,5,912,211,4,9.376357085,77.41048769,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13982448474712,12-11-2024 00:00,9.349013,77.43947
933542,34,5,912,212,1,9.378372633,77.41122478,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13985017749527,12-11-2024 00:00,9.349042,77.439415
933542,34,5,912,212,2,9.377896499,77.41108115,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13985017749527,12-11-2024 00:00,9.349042,77.439415
933542,34,5,912,213,2B,9.378935278,77.41166517,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13981443433939,12-11-2024 00:00,9.348988,77.439512
933542,34,5,912,213,2C,9.378687347,77.41209487,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13981443433939,12-11-2024 00:00,9.348988,77.439512
933542,34,5,912,213,1A,9.37959621,77.4112765,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13981443433939,12-11-2024 00:00,9.348988,77.439512
933542,34,5,912,213,1B,9.379824178,77.41089728,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13981443433939,12-11-2024 00:00,9.348988,77.439512
933542,34,5,912,213,2A1,9.379025248,77.4111303,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13981443433939,12-11-2024 00:00,9.348988,77.439512
933542,34,5,912,213,2A2,9.379201157,77.41063284,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13981443433939,12-11-2024 00:00,9.348988,77.439512
933542,34,5,912,215,2A,9.376978714,77.41345977,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13972531732318,12-11-2024 00:00,9.34895,77.439457
933542,34,5,912,215,2B,9.376567547,77.41328732,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13972531732318,12-11-2024 00:00,9.34895,77.439457
933542,34,5,912,215,2C,9.376886672,77.41391018,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13972531732318,12-11-2024 00:00,9.34895,77.439457
933542,34,5,912,215,2D,9.376916473,77.414434,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13972531732318,12-11-2024 00:00,9.34895,77.439457
933542,34,5,912,215,5,9.377665802,77.41335475,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13972531732318,12-11-2024 00:00,9.34895,77.439457
933542,34,5,912,215,6,9.377577731,77.41357367,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13972531732318,12-11-2024 00:00,9.34895,77.439457
933542,34,5,912,215,8,9.377206828,77.41427059,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13972531732318,12-11-2024 00:00,9.34895,77.439457
933542,34,5,912,217,1,9.380893612,77.41427402,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13985732708450,12-11-2024 00:00,9.348993,77.439423
933542,34,5,912,217,2,9.379983627,77.41388081,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13985732708450,12-11-2024 00:00,9.348993,77.439423
933542,34,5,912,217,4,9.379262859,77.41467868,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13985732708450,12-11-2024 00:00,9.348993,77.439423
933542,34,5,912,240,,9.395217775,77.41059178,11-12-2024,Fruits,Coconut,full_growth,ad173c5e-3f91-4c04-94f3-2ac553fe1643933542_240_169_.jpg,12-11-2024 00:00,9.348988,77.439478
933542,34,5,912,242,1,9.396186161,77.40987646,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,3,9.395766951,77.41073153,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,9,9.396893245,77.41079858,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,10,9.397043749,77.41110946,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,11,9.396781746,77.41104803,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,12,9.39692501,77.41134448,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,13,9.396845437,77.41178617,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,15,9.396637569,77.41213189,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,16,9.396587247,77.41225844,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,17,9.396357061,77.41221532,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,242,19,9.396447829,77.41152216,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13984922595696,12-11-2024 00:00,9.348965,77.439486
933542,34,5,912,248,,9.398971714,77.41550541,11-12-2024,Fruits,Coconut,full_growth,8a7e10da-1f2f-45cc-9186-b237f78610b1933542_248_169_.jpg,12-11-2024 00:00,9.349002,77.4394
933542,34,5,912,262,4,9.389573412,77.41097856,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13985447757673,12-11-2024 00:00,9.348973,77.439534
933542,34,5,912,262,5,9.388989857,77.41113989,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13985447757673,12-11-2024 00:00,9.348973,77.439534
933542,34,5,912,262,6,9.389071486,77.41165875,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13985447757673,12-11-2024 00:00,9.348973,77.439534
933542,34,5,912,262,7,9.38883909,77.41247748,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13985447757673,12-11-2024 00:00,9.348973,77.439534
933542,34,5,912,269,1A,9.382046215,77.40964988,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13988602914772,12-11-2024 00:00,9.349066,77.439397
933542,34,5,912,269,6,9.380631241,77.41248425,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13988602914772,12-11-2024 00:00,9.349066,77.439397
933542,34,5,912,270,3E,9.38134591,77.4131759,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13986675343273,12-11-2024 00:00,9.348977,77.439392
933542,34,5,912,270,3F,9.381014981,77.41310176,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13986675343273,12-11-2024 00:00,9.348977,77.439392
933542,34,5,912,270,3G,9.380325828,77.41289253,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13986675343273,12-11-2024 00:00,9.348977,77.439392
933542,34,5,912,270,5A,9.381076454,77.41364743,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13986675343273,12-11-2024 00:00,9.348977,77.439392
933542,34,5,912,270,5B,9.380704278,77.41352143,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13986675343273,12-11-2024 00:00,9.348977,77.439392
933542,34,5,912,270,6,9.380111636,77.41336346,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13986675343273,12-11-2024 00:00,9.348977,77.439392
933542,34,5,912,280,1A,9.382209041,77.41510598,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13993191795417,12-11-2024 00:00,9.349012,77.439477
933542,34,5,912,280,6B,9.382275538,77.41618727,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13993191795417,12-11-2024 00:00,9.349012,77.439477
933542,34,5,912,290,1,9.376227244,77.41870821,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13994443763534,12-11-2024 00:00,9.349007,77.439488
933542,34,5,912,290,2A,9.376105628,77.41896144,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13994443763534,12-11-2024 00:00,9.349007,77.439488
933542,34,5,912,300,1,9.376525188,77.42037488,11-12-2024,Fruits,Coconut,full_growth,bfaa8faee0749c53-27006-13981002093017,12-11-2024 00:00,9.349029,77.43952
933542,34,5,912,300,3,9.376296905,77.4206412,11-12-2024,Fruits,Coconut,full_growth,bfaa8faee0749c53-27006-13981002093017,12-11-2024 00:00,9.349029,77.43952
933542,34,5,912,312,,9.372086531,77.42262219,11-12-2024,Fruits,Coconut,full_growth,e6b1e6fb-6f22-48ea-8af8-ac0b406d527f933542_312_169_.jpg,12-11-2024 00:00,9.349035,77.439534
933542,34,5,912,315,4,9.370122663,77.42191013,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13995338048066,12-11-2024 00:00,9.349008,77.439488
933542,34,5,912,315,8,9.370599665,77.42268643,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13995338048066,12-11-2024 00:00,9.349008,77.439488
933542,34,5,912,315,9,9.370946712,77.42327441,11-12-2024,Fruits,Coconut,full_growth,a37ad38be8a22240-43735-13995338048066,12-11-2024 00:00,9.349008,77.439488
933542,34,5,912,333,3,9.377604342,77.42484762,11-12-2024,Fruits,Coconut,full_growth,296cde11a4c4b612-43733-13969092047263,12-11-2024 00:00,9.349138,77.439464
933542,34,5,912,333,4,9.377399481,77.42545704,11-12-2024,Fruits,Coconut,full_growth,296cde11a4c4b612-43733-13969092047263,12-11-2024 00:00,9.349138,77.439464
933542,34,5,912,333,2,9.378446344,77.425427,11-12-2024,Fruits,Coconut,full_growth,296cde11a4c4b612-43733-13969092047263,12-11-2024 00:00,9.349138,77.439464
933542,34,5,912,335,3,9.37872909,77.42257821,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13997764966635,12-11-2024 00:00,9.34908,77.439558
933542,34,5,912,335,4,9.378334232,77.42173635,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13997764966635,12-11-2024 00:00,9.34908,77.439558
933542,34,5,912,335,5A,9.378042196,77.4213753,11-12-2024,Fruits,Coconut,full_growth,d1080d1ef84d9483-43729-13997764966635,12-11-2024 00:00,9.34908,77.439558
933542,34,5,912,349,2A,9.379790542,77.42425417,11-12-2024,Fruits,Coconut,full_growth,bfaa8faee0749c53-27006-13980160057236,12-11-2024 00:00,9.349016,77.439494
933542,34,5,912,349,2B,9.379921726,77.42484556,11-12-2024,Fruits,Coconut,full_growth,bfaa8faee0749c53-27006-13980160057236,12-11-2024 00:00,9.349016,77.439494
933542,34,5,912,349,2C,9.379905388,77.42523821,11-12-2024,Fruits,Coconut,full_growth,bfaa8faee0749c53-27006-13980160057236,12-11-2024 00:00,9.349016,77.439494
933542,34,5,912,364,3,9.386690984,77.42201095,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13998050896379,12-11-2024 00:00,9.349027,77.439433
933542,34,5,912,364,4,9.386606324,77.42174092,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13998050896379,12-11-2024 00:00,9.349027,77.439433
933542,34,5,912,364,5,9.386419321,77.42144525,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13998050896379,12-11-2024 00:00,9.349027,77.439433
933542,34,5,912,364,6,9.386317481,77.42198844,11-12-2024,Fruits,Coconut,full_growth,aefa644bf69228cc-43737-13998050896379,12-11-2024 00:00,9.349027,77.439433
933542,34,5,912,380,2,9.390074685,77.42739393,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14006571764078,12-11-2024 00:00,9.349036,77.439534
933542,34,5,912,380,3,9.389347244,77.42760695,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14006571764078,12-11-2024 00:00,9.349036,77.439534
933542,34,5,912,380,5,9.38906319,77.42676744,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14006571764078,12-11-2024 00:00,9.349036,77.439534
933542,34,5,912,380,6,9.388816107,77.42749704,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14006571764078,12-11-2024 00:00,9.349036,77.439534
933542,34,5,912,380,4A,9.390234313,77.42695712,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14006571764078,12-11-2024 00:00,9.349036,77.439534
933542,34,5,912,380,4B,9.389617998,77.42688111,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14006571764078,12-11-2024 00:00,9.349036,77.439534
933542,34,5,912,381,1,9.391162825,77.42606825,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,381,3,9.390958688,77.42676901,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,381,4,9.390489235,77.42630806,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,381,5,9.390272105,77.42629257,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,381,6,9.389986919,77.42615841,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,381,8A,9.389717156,77.42556665,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,381,8B2,9.389217482,77.42594061,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,381,8B1,9.389448685,77.42493905,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,381,2A,9.391010619,77.4264471,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,381,2B,9.391338457,77.42633908,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14007264571410,12-11-2024 00:00,9.349036,77.439533
933542,34,5,912,382,1,9.392406851,77.42565582,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14008006043058,12-11-2024 00:00,9.349037,77.439533
933542,34,5,912,382,2,9.392280312,77.42610687,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14008006043058,12-11-2024 00:00,9.349037,77.439533
933542,34,5,912,382,3,9.392085641,77.42648178,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14008006043058,12-11-2024 00:00,9.349037,77.439533
933542,34,5,912,382,4,9.391899188,77.42677763,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14008006043058,12-11-2024 00:00,9.349037,77.439533
933542,34,5,912,383,1,9.391631749,77.42516273,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14009080254351,12-11-2024 00:00,9.349037,77.439542
933542,34,5,912,383,2,9.39149501,77.42568592,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14009080254351,12-11-2024 00:00,9.349037,77.439542
933542,34,5,912,383,3,9.391018532,77.42529505,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14009080254351,12-11-2024 00:00,9.349037,77.439542
933542,34,5,912,384,1,9.392073461,77.4230805,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13978346223998,12-11-2024 00:00,9.348968,77.439487
933542,34,5,912,384,4,9.391244172,77.42291245,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13978346223998,12-11-2024 00:00,9.348968,77.439487
933542,34,5,912,384,3,9.391203504,77.42333472,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13978346223998,12-11-2024 00:00,9.348968,77.439487
933542,34,5,912,384,5,9.390868483,77.4232669,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13978346223998,12-11-2024 00:00,9.348968,77.439487
933542,34,5,912,384,7,9.391293206,77.42423,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13978346223998,12-11-2024 00:00,9.348968,77.439487
933542,34,5,912,395,1,9.399204109,77.41996347,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14010264227896,12-11-2024 00:00,9.349029,77.439536
933542,34,5,912,395,2,9.399209639,77.4204753,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14010264227896,12-11-2024 00:00,9.349029,77.439536
933542,34,5,912,395,3,9.398931746,77.42089646,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14010264227896,12-11-2024 00:00,9.349029,77.439536
933542,34,5,912,401,1A,9.395015014,77.42627682,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13980353856746,12-11-2024 00:00,9.348995,77.43947
933542,34,5,912,401,1B,9.394834804,77.42682731,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13980353856746,12-11-2024 00:00,9.348995,77.43947
933542,34,5,912,403,1,9.393379055,77.42502237,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13979233642634,12-11-2024 00:00,9.348957,77.43948
933542,34,5,912,403,2,9.393352055,77.42622057,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13979233642634,12-11-2024 00:00,9.348957,77.43948
933542,34,5,912,404,,9.391978495,77.42796309,11-12-2024,Fruits,Coconut,full_growth,2cdceb84-dfba-4ee0-b2c1-6a80f8ca6a5f933542_404_169_.jpg,12-11-2024 00:00,9.34899,77.439478
933542,34,5,912,405,2A,9.392240259,77.42905803,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13982777143425,12-11-2024 00:00,9.348962,77.439497
933542,34,5,912,405,2C,9.392211679,77.42929391,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13982777143425,12-11-2024 00:00,9.348962,77.439497
933542,34,5,912,405,2B,9.392267285,77.42930649,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13982777143425,12-11-2024 00:00,9.348962,77.439497
933542,34,5,912,405,2D,9.392227627,77.42950995,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13982777143425,12-11-2024 00:00,9.348962,77.439497
933542,34,5,912,405,2E,9.392174762,77.429697,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13982777143425,12-11-2024 00:00,9.348962,77.439497
933542,34,5,912,405,2F,9.391838168,77.43009845,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13982777143425,12-11-2024 00:00,9.348962,77.439497
933542,34,5,912,405,4,9.390751968,77.43068414,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13982777143425,12-11-2024 00:00,9.348962,77.439497
933542,34,5,912,406,1,9.390395345,77.42900889,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13983764508167,12-11-2024 00:00,9.34904,77.439488
933542,34,5,912,406,2,9.390144058,77.43008161,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13983764508167,12-11-2024 00:00,9.34904,77.439488
933542,34,5,912,406,3,9.389914792,77.43074472,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13983764508167,12-11-2024 00:00,9.34904,77.439488
933542,34,5,912,406,4,9.389722174,77.43109531,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13983764508167,12-11-2024 00:00,9.34904,77.439488
933542,34,5,912,406,5,9.389623903,77.43146981,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13983764508167,12-11-2024 00:00,9.34904,77.439488
933542,34,5,912,406,6,9.389536785,77.43184885,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13983764508167,12-11-2024 00:00,9.34904,77.439488
933542,34,5,912,407,1,9.389917324,77.42814821,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13984573012342,12-11-2024 00:00,9.34901,77.439472
933542,34,5,912,407,2,9.389927109,77.42893872,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13984573012342,12-11-2024 00:00,9.34901,77.439472
933542,34,5,912,407,3,9.389778637,77.42946212,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13984573012342,12-11-2024 00:00,9.34901,77.439472
933542,34,5,912,407,4,9.389604103,77.43001243,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13984573012342,12-11-2024 00:00,9.34901,77.439472
933542,34,5,912,407,5,9.389426864,77.43053001,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13984573012342,12-11-2024 00:00,9.34901,77.439472
933542,34,5,912,407,6,9.389325064,77.42965228,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13984573012342,12-11-2024 00:00,9.34901,77.439472
933542,34,5,912,408,1,9.389034291,77.42863999,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13985406647877,12-11-2024 00:00,9.349038,77.439475
933542,34,5,912,408,2,9.388713369,77.42983953,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13985406647877,12-11-2024 00:00,9.349038,77.439475
933542,34,5,912,408,3,9.388360824,77.42845763,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13985406647877,12-11-2024 00:00,9.349038,77.439475
933542,34,5,912,408,4,9.388083264,77.42943578,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13985406647877,12-11-2024 00:00,9.349038,77.439475
933542,34,5,912,408,5,9.387935237,77.43010044,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13985406647877,12-11-2024 00:00,9.349038,77.439475
933542,34,5,912,409,2B,9.386635411,77.42857642,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13986189392069,12-11-2024 00:00,9.349023,77.439503
933542,34,5,912,409,3,9.387050413,77.42910738,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13986189392069,12-11-2024 00:00,9.349023,77.439503
933542,34,5,912,410,2,9.385879565,77.42854265,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13987167361428,12-11-2024 00:00,9.34902,77.439517
933542,34,5,912,410,3,9.384984221,77.42847048,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13987167361428,12-11-2024 00:00,9.34902,77.439517
933542,34,5,912,410,4,9.384244613,77.42839558,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13987167361428,12-11-2024 00:00,9.34902,77.439517
933542,34,5,912,410,5,9.38378844,77.42886649,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13987167361428,12-11-2024 00:00,9.34902,77.439517
933542,34,5,912,416,5,9.379412975,77.42915885,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13995402892532,12-11-2024 00:00,9.349032,77.43948
933542,34,5,912,416,6,9.379853272,77.42958154,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13995402892532,12-11-2024 00:00,9.349032,77.43948
933542,34,5,912,416,7,9.379231416,77.42976433,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-13995402892532,12-11-2024 00:00,9.349032,77.43948
933542,34,5,912,426,2,9.37926136,77.43130065,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-14004349297142,12-11-2024 00:00,9.348995,77.439493
933542,34,5,912,426,1,9.379396084,77.43160721,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-14004349297142,12-11-2024 00:00,9.348995,77.439493
933542,34,5,912,426,3,9.378991389,77.43152378,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-14004349297142,12-11-2024 00:00,9.348995,77.439493
933542,34,5,912,426,4,9.378606274,77.43105797,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-14004349297142,12-11-2024 00:00,9.348995,77.439493
933542,34,5,912,426,6,9.378213161,77.43175114,11-12-2024,Fruits,Coconut,full_growth,875b02b668e38eec-43737-14004349297142,12-11-2024 00:00,9.348995,77.439493
933542,34,5,912,437,1,9.38718236,77.4318543,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14013332095653,12-11-2024 00:00,9.349022,77.439523
933542,34,5,912,437,2,9.386859819,77.43262045,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14013332095653,12-11-2024 00:00,9.349022,77.439523
933542,34,5,912,437,4,9.385898562,77.43121913,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14013332095653,12-11-2024 00:00,9.349022,77.439523
933542,34,5,912,437,5A,9.38576942,77.43150339,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14013332095653,12-11-2024 00:00,9.349022,77.439523
933542,34,5,912,437,5B,9.385782241,77.43159461,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14013332095653,12-11-2024 00:00,9.349022,77.439523
933542,34,5,912,437,5C,9.385717907,77.43196773,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14013332095653,12-11-2024 00:00,9.349022,77.439523
933542,34,5,912,437,5D,9.385630191,77.43233512,11-12-2024,Fruits,Coconut,full_growth,8756531e88ff17fd-43728-14013332095653,12-11-2024 00:00,9.349022,77.439523
